"Kod";"Nazwa";"Typy aktywności";"Płeć";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2000000;"PODLASKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2020";246;"tys. osób";"";
2000000;"PODLASKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2021";231;"tys. osób";"";
2000000;"PODLASKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2022";226;"tys. osób";"";
2000000;"PODLASKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2023";226;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2010";486;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2011";476;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2012";517;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2013";549;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2014";549;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2015";593;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2016";577;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2017";581;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2018";577;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2019";620;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2020";620;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2021";617;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2022";612;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2023";610;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2010";389;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2011";383;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2012";425;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2013";442;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2014";431;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2015";465;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2016";464;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2017";469;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2018";461;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2019";496;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2020";487;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2021";504;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2022";515;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2023";523;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2010";440;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2011";438;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2012";472;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2013";494;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2014";501;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2015";552;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2016";546;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2017";557;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2018";560;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";605;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";602;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";604;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";600;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";600;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";352;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";348;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";380;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";397;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";395;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";436;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";436;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";448;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";448;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";480;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";471;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";491;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";506;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";511;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";46;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";39;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";45;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";55;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";48;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";41;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";32;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";24;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";17;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2019";15;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2020";19;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2021";13;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2022";12;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2023";10;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2010";37;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2011";35;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2012";45;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2013";45;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2014";37;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2015";29;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2016";28;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2017";20;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2018";14;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2019";17;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2020";16;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2021";14;"tys. osób";"";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2022";0;"tys. osób";"x";
2200000;"POMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2023";12;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2010";276;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2011";282;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2012";298;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2013";303;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2014";299;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2015";298;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2016";289;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2017";285;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2018";286;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2019";281;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2020";281;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2021";282;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2022";287;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2023";291;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2010";445;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2011";451;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2012";466;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2013";478;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2014";483;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2015";486;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2016";466;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2017";463;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2018";468;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2019";471;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2020";481;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2021";461;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2022";451;"tys. osób";"";
2200000;"POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2023";446;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2010";1072;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2011";1154;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2012";1157;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2013";1152;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2014";1100;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2015";1025;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2016";1064;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2017";1062;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2018";1055;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2019";1058;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2020";1053;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2021";1083;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2022";1078;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2023";1084;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2010";898;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2011";935;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2012";945;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2013";951;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2014";921;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2015";864;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2016";908;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2017";901;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2018";889;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2019";884;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2020";882;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2021";918;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2022";912;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2023";924;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2010";985;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2011";1063;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2012";1059;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2013";1053;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2014";1012;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2015";953;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2016";1007;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2017";1021;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2018";1018;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";1037;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";1028;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";1050;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";1057;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";1057;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";804;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";833;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";845;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";846;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";834;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";800;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";858;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";866;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";859;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";859;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";854;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";892;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";890;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";901;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";87;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";91;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";97;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";99;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";88;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";72;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";57;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";41;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";37;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2019";21;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2020";25;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2021";33;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2022";20;"tys. osób";"";
2400000;"ŚLĄSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2023";27;"tys. osób";"";
